PooledFundId,PooledFundName,PooledFundCodeAbbrv,ContributionCode,FiscalYear,DonorName,DonorCode,GMSDonorID,GMSDonorName,CountryCode,PledgeDate,PledgeAmt,PipeLineDate,PaidDate, PaidAmt ,ExpectedDate,PledgeAmtLocalCurrency,PledgeAmtCurrencyExchangeRate,PaidAmtLocalCurrency,PaidAmtCurrencyExchangeRate, PledgeAmtLocal , PaidAmtLocal 
72,Iraq,IRQ72,ERF/3884/5766/9752/2017,2017,Government of Netherlands,11,16,Netherlands,NL,12-09-17,1201923.08,12-09-17,25-09-17,"1,201,923.08",01-01-01,EUR,0.83,EUR,0.83,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/5825/9858/2017,2017,Government of Germany,7,11,Germany,DE,20-11-17,34843205.57,20-11-17,28-11-17,"34,843,205.57",01-01-01,EUR,0.86,EUR,0.86,"30,000,000","30,000,000"
72,Iraq,IRQ72,ERF/3884/5826/9860/2017,2017,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,22-11-17,8192612.14,14-11-17,07-12-17,"8,335,570.47",01-01-01,GBP,0.76,GBP,0.74,"6,210,000","6,210,000"
72,Iraq,IRQ72,ERF/3884/5859/9899/2017,2017,Government of Cyprus,45,45,Cyprus,CY,12-12-17,11848.34,12-12-17,13-12-17,"11,848.34",01-01-01,EUR,0.84,EUR,0.84,"10,000","10,000"
72,Iraq,IRQ72,ERF/3884/5332/8940/2016,2017,Government of Belgium,4,6,Belgium,BE,09-09-16,3344481.61,09-09-16,30-03-17,"3,201,707.58",01-01-01,EUR,0.9,EUR,0.94,"3,000,000","3,000,000"
72,Iraq,IRQ72,ERF/3884/5926/10081/2017,2017,Private Contributions,1011,,Private Contributions,UNF,30-11-17,258.38,30-11-17,31-12-17,258.38,01-01-01,USD,1,USD,1,258,258
72,Iraq,IRQ72,ERF/3884/5967/10179/2018,2018,Qatar,87,87,Qatar,QA,07-03-18,1000000,07-03-18,19-04-18,"999,991.10",01-01-01,USD,1,USD,1,"1,000,000","999,991"
72,Iraq,IRQ72,ERF/3884/6347/10753/2018,2018,Government of Cyprus,45,45,Cyprus,CY,12-12-18,11376.56,12-12-18,14-12-18,"11,376.56",01-01-01,EUR,0.88,EUR,0.88,"10,000","10,000"
72,Iraq,IRQ72,ERF/3884/6382/10816/2018,2018,Government of Denmark,5,8,Denmark,DK,31-12-18,2294981.64,31-12-18,21-01-19,"2,306,940.95",01-01-01,DKK,6.54,DKK,6.5,"15,000,000","14,999,730"
72,Iraq,IRQ72,ERF/3884/5889/9993/2018,2018,Sida,20,22,Sweden,SE,01-02-18,1903553.3,01-02-18,07-02-18,"1,893,890.96",01-01-01,SEK,7.88,SEK,7.92,"15,000,000","14,999,616"
72,Iraq,IRQ72,ERF/3884/5980/10198/2018,2018,Government of Luxembourg,10,15,Luxembourg,LU,19-04-18,370370.37,19-04-18,16-04-18,"370,370.37",01-01-01,EUR,0.81,EUR,0.81,"300,000","300,000"
72,Iraq,IRQ72,ERF/3884/5993/10221/2018,2018,IRISH AID,23,13,Ireland,IE,21-03-18,2453987.73,21-03-18,04-04-18,"2,469,135.80",01-01-01,EUR,0.82,EUR,0.81,"2,000,000","2,000,000"
72,Iraq,IRQ72,ERF/3884/6094/10368/2018,2018,Government of Malaysia,69,69,Malaysia,MY,15-05-18,100000,15-05-18,25-05-18,"100,000.00",01-01-01,USD,1,USD,1,"100,000","100,000"
72,Iraq,IRQ72,ERF/3884/6103/10379/2018,2018,United States,102,102,United States,US,16-07-18,10000000,16-07-18,20-09-18,"10,000,000.00",01-01-01,USD,1,USD,1,"10,000,000","10,000,000"
72,Iraq,IRQ72,ERF/3884/6125/10441/2018,2018,Government of Netherlands,11,16,Netherlands,NL,20-06-18,8254716.98,20-06-18,19-06-18,"8,254,716.98",01-01-01,EUR,0.85,EUR,0.85,"7,000,000","7,000,000"
72,Iraq,IRQ72,ERF/3884/6260/10646/2018,2018,Government of Germany,7,11,Germany,DE,14-11-18,9318181.82,14-11-18,27-11-18,"9,318,181.82",01-01-01,EUR,0.88,EUR,0.88,"8,200,000","8,200,000"
72,Iraq,IRQ72,ERF/3884/6263/10649/2018,2018,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,11-10-18,11169513.8,11-10-18,22-10-18,"11,228,533.69",01-01-01,GBP,0.76,GBP,0.76,"8,500,000","8,500,000"
72,Iraq,IRQ72,ERF/3884/6303/10706/2018,2018,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,01-12-18,6002554.28,27-11-18,08-01-19,"5,941,845.76",01-01-01,GBP,0.78,GBP,0.79,"4,700,000","4,700,000"
72,Iraq,IRQ72,ERF/3884/5336/8954/2016,2018,Government of Canada,119,7,Canada,CA,03-11-16,373692.08,03-11-16,23-08-18,"381,401.93",01-01-01,CAD,1.34,CAD,1.31,"500,000","500,018"
72,Iraq,IRQ72,ERF/3884/5532/9388/2017,2018,Government of Belgium,4,6,Belgium,BE,10-07-17,3412969.28,10-07-17,18-04-18,"3,703,703.70",01-01-01,EUR,0.88,EUR,0.81,"3,000,000","3,000,000"
72,Iraq,IRQ72,ERF/3884/6325/11067/2019,2019,Government of Belgium,4,6,Belgium,BE,03-07-19,4545454.55,03-07-19,19-07-19,"4,545,454.55",01-01-01,EUR,0.88,EUR,0.88,"4,000,000","4,000,000"
72,Iraq,IRQ72,ERF/3884/6413/11129/2019,2019,Government of Netherlands,11,16,Netherlands,NL,21-05-19,5574136.01,21-05-19,15-05-19,"5,574,136.01",01-01-01,EUR,0.9,EUR,0.9,"5,000,000","5,000,000"
72,Iraq,IRQ72,ERF/3884/6432/10913/2019,2019,IRISH AID,23,13,Ireland,IE,20-02-19,1141552.51,20-02-19,05-03-19,"1,137,656.43",01-01-01,EUR,0.88,EUR,0.88,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/6443/10925/2019,2019,Government of Germany,7,11,Germany,DE,13-03-19,1137656.43,07-03-19,25-03-19,"1,137,656.43",01-01-01,EUR,0.88,EUR,0.88,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/6468/11019/2019,2019,Government of Luxembourg,10,15,Luxembourg,LU,24-07-19,397727.27,24-07-19,30-07-19,"397,727.27",01-01-01,EUR,0.88,EUR,0.88,"350,000","350,000"
72,Iraq,IRQ72,ERF/3884/6600/11230/2019,2019,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,16-07-19,8248730.96,16-07-19,05-08-19,"7,907,542.58",01-01-01,GBP,0.79,GBP,0.82,"6,500,000","6,500,000"
72,Iraq,IRQ72,ERF/3884/6663/11325/2019,2019,Government of Canada,119,7,Canada,CA,18-09-19,379939.21,18-09-19,02-10-19,"377,210.45",01-01-01,CAD,1.32,CAD,1.33,"500,000","500,181"
72,Iraq,IRQ72,ERF/3884/6720/11416/2019,2019,Government of Malaysia,69,69,Malaysia,MY,28-11-19,100000,28-11-19,04-12-19,"100,000.00",01-01-01,USD,1,USD,1,"100,000","100,000"
72,Iraq,IRQ72,ERF/3884/6753/11475/2019,2019,Government of Italy,9,14,Italy,IT,11-12-19,550055.01,11-12-19,19-12-19,"550,055.01",01-01-01,EUR,0.91,EUR,0.91,"500,000","500,000"
72,Iraq,IRQ72,ERF/3884/6370/10801/2019,2019,Sida,20,22,Sweden,SE,21-02-19,1539984.6,21-02-19,01-03-19,"1,514,069.52",01-01-01,SEK,9.09,SEK,9.25,"14,000,000","14,000,601"
72,Iraq,IRQ72,ERF/3884/5968/10180/2018,2019,Qatar,87,87,Qatar,QA,07-03-18,1000000,07-03-18,19-03-19,"999,994.00",01-01-01,USD,1,USD,1,"1,000,000","999,994"
72,Iraq,IRQ72,ERF/3884/6794/11547/2020,2020,Government of Canada,119,7,Canada,CA,22-01-20,381970.97,22-01-20,06-02-20,"375,872.59",01-01-01,CAD,1.31,CAD,1.33,"500,000","499,911"
72,Iraq,IRQ72,ERF/3884/6804/11564/2020,2020,IRISH AID,23,13,Ireland,IE,04-02-20,1102535.83,04-02-20,14-02-20,"1,102,535.83",01-01-01,EUR,0.91,EUR,0.91,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/6818/11620/2020,2020,Sida,20,22,Sweden,SE,28-02-20,1036376.83,28-02-20,09-03-20,"1,066,137.41",01-01-01,SEK,9.65,SEK,9.38,"10,000,000","10,000,369"
72,Iraq,IRQ72,ERF/3884/6853/11665/2020,2020,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,30-09-20,9647.62,27-02-20,30-09-20,"9,647.62",01-01-01,USD,1,USD,1,"9,648","9,648"
72,Iraq,IRQ72,ERF/3884/6883/11726/2020,2020,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,19-03-20,2315653.3,18-03-20,26-03-20,"2,315,653.30",01-01-01,GBP,0.77,GBP,0.77,"1,790,000","1,790,000"
72,Iraq,IRQ72,ERF/3884/6906/11772/2020,2020,Government of Germany,7,11,Germany,DE,08-05-20,1411509.23,26-03-20,18-05-20,"1,411,509.23",01-01-01,EUR,0.88,EUR,0.92,"1,300,000","1,300,000"
72,Iraq,IRQ72,ERF/3884/6934/11821/2020,2020,Government of Luxembourg,10,15,Luxembourg,LU,15-09-20,414691.94,06-04-20,13-08-20,"411,764.71",01-01-01,EUR,0.91,EUR,0.85,"350,000","350,000"
72,Iraq,IRQ72,ERF/3884/6959/11888/2020,2020,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,06-05-20,2360248.45,28-04-20,13-05-20,"2,360,248.45",01-01-01,GBP,0.8,GBP,0.81,"1,900,000","1,900,000"
72,Iraq,IRQ72,ERF/3884/6994/11960/2020,2020,Government of Canada,119,7,Canada,CA,03-06-20,362844.7,26-05-20,16-06-20,"370,708.28",01-01-01,CAD,1.39,CAD,1.35,"500,000","500,085"
72,Iraq,IRQ72,ERF/3884/7014/11980/2020,2020,Government of Germany,7,11,Germany,DE,27-05-20,3800217.16,12-05-20,08-06-20,"3,863,134.66",01-01-01,EUR,0.92,EUR,0.91,"3,500,000","3,500,000"
72,Iraq,IRQ72,ERF/3884/7021/11987/2020,2020,Government of Germany,7,11,Germany,DE,02-07-20,1343784.99,09-06-20,10-07-20,"1,343,784.99",01-01-01,EUR,0.91,EUR,0.89,"1,200,000","1,200,000"
72,Iraq,IRQ72,ERF/3884/7063/12045/2020,2020,Government of Switzerland,16,24,Switzerland,CH,15-07-20,1062699.26,22-06-20,24-07-20,"1,062,699.26",01-01-01,CHF,0.94,CHF,0.94,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/7077/12073/2020,2020,Government of Germany,7,11,Germany,DE,12-08-20,2941176.47,12-08-20,21-08-20,"2,944,640.75",01-01-01,EUR,0.85,EUR,0.85,"2,500,000","2,500,000"
72,Iraq,IRQ72,ERF/3884/8302/13311/2020,2020,Government of Italy,9,14,Italy,IT,03-12-20,597371.57,03-12-20,24-12-20,"597,371.57",01-01-01,EUR,0.84,EUR,0.84,"500,000","500,000"
72,Iraq,IRQ72,ERF/3884/6326/11722/2018,2020,Government of Belgium,4,6,Belgium,BE,07-05-20,4343105.32,06-12-18,19-05-20,"4,343,105.32",01-01-01,EUR,0.88,EUR,0.92,"4,000,000","4,000,000"
72,Iraq,IRQ72,ERF/3884/8585/13683/2021,2021,Sida,20,22,Sweden,SE,31-03-21,824888.05,31-03-21,06-04-21,"804,583.59",01-01-01,SEK,8.49,SEK,8.7,"7,000,000","6,999,877"
72,Iraq,IRQ72,ERF/3884/8611/13732/2021,2021,Japan,60,60,Japan,JP,25-02-21,400000,25-02-21,19-03-21,"400,000.00",01-01-01,USD,1,USD,1,"400,000","400,000"
72,Iraq,IRQ72,ERF/3884/8625/13767/2021,2021,Government of Canada,119,7,Canada,CA,29-03-21,1191421.76,04-02-21,15-04-21,"1,195,081.05",01-01-01,CAD,1.28,CAD,1.25,"1,500,000","1,499,827"
72,Iraq,IRQ72,ERF/3884/8679/13854/2021,2021,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,15-03-21,5237430.17,11-03-21,16-03-21,"5,237,430.17",01-01-01,GBP,0.71,GBP,0.72,"3,750,000","3,750,000"
72,Iraq,IRQ72,ERF/3884/8718/13947/2021,2021,Government of Luxembourg,10,15,Luxembourg,LU,02-07-21,357995.23,02-07-21,03-06-21,"365,853.66",01-01-01,EUR,0.84,EUR,0.82,"300,000","300,000"
72,Iraq,IRQ72,ERF/3884/9511/14751/2021,2021,IRISH AID,23,13,Ireland,IE,23-06-21,1219512.2,23-06-21,01-07-21,"1,193,317.42",01-01-01,EUR,0.82,EUR,0.84,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/9544/14792/2021,2021,Government of Germany,7,11,Germany,DE,09-04-21,4103165.3,09-04-21,22-04-21,"4,103,165.30",01-01-01,EUR,0.85,EUR,0.85,"3,500,000","3,500,000"
72,Iraq,IRQ72,ERF/3884/9739/15094/2021,2021,Government of Italy,9,14,Italy,IT,18-11-21,573394.5,18-11-21,09-12-21,"563,063.06",01-01-01,EUR,0.87,EUR,0.89,"500,000","500,000"
72,Iraq,IRQ72,ERF/3884/9875/15259/2021,2021,Government of Germany,7,11,Germany,DE,13-10-21,5813953.49,13-10-21,22-10-21,"5,813,953.49",01-01-01,EUR,0.86,EUR,0.86,"5,000,000","5,000,000"
72,Iraq,IRQ72,ERF/3884/9975/15373/2021,2021,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,25-11-21,5354752.34,25-11-21,03-12-21,"5,319,148.94",01-01-01,GBP,0.75,GBP,0.75,"4,000,000","4,000,000"
72,Iraq,IRQ72,ERF/3884/10124/15557/2021,2021,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,30-12-21,3188.98,02-12-21,30-12-21,"3,188.98",01-01-01,USD,1,USD,1,"3,189","3,189"
72,Iraq,IRQ72,ERF/3884/10136/15798/2022,2022,Japan,60,60,Japan,JP,16-02-22,280596,16-02-22,18-03-22,"280,596.00",01-01-01,USD,1,USD,1,"280,596","280,596"
72,Iraq,IRQ72,ERF/3884/10291/15875/2022,2022,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,17-02-22,366847.83,17-02-22,02-03-22,"361,445.78",01-01-01,GBP,0.74,GBP,0.75,"270,000","270,000"
72,Iraq,IRQ72,ERF/3884/10327/16137/2022,2022,Government of Luxembourg,10,15,Luxembourg,LU,05-04-22,334821.43,05-04-22,20-04-22,"326,086.96",01-01-01,EUR,0.9,EUR,0.92,"300,000","300,000"
72,Iraq,IRQ72,ERF/3884/10358/16052/2022,2022,IRISH AID,23,13,Ireland,IE,25-03-22,1095290.25,25-03-22,31-03-22,"1,095,290.25",01-01-01,EUR,0.91,EUR,0.91,"1,000,000","1,000,000"
72,Iraq,IRQ72,ERF/3884/10411/16665/2022,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,28-10-22,1262.89,31-03-22,28-10-22,"1,262.89",01-01-01,USD,1,USD,1,"1,263","1,263"
72,Iraq,IRQ72,ERF/3884/10530/16343/2022,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,17-06-22,1075.41,17-05-22,17-06-22,"1,075.41",01-01-01,USD,1,USD,1,"1,075","1,075"
72,Iraq,IRQ72,ERF/3884/8638/16041/2021,2022,Government of Canada,119,7,Canada,CA,11-03-22,978856.7,11-03-21,25-03-22,"997,477.58",01-01-01,CAD,1.25,CAD,1.25,"1,250,000","1,249,839"
73,Jordan,JOR73,ERF/3560/4632/7765/2014,2014,Sida,20,22,Sweden,SE,16-12-14,662163.95,05-12-14,09-12-14,"660,796.39",01-01-01,SEK,7.4,SEK,7.57,"5,000,000","5,000,246"
73,Jordan,JOR73,ERF/3560/4639/7725/2014,2014,India,56,56,India,IN,12-11-14,500000,27-10-14,05-11-14,"500,000.00",01-01-01,USD,1,USD,1,"500,000","500,000"
73,Jordan,JOR73,ERF/3560/4697/7778/2014,2014,Government of Germany,7,11,Germany,DE,11-12-14,1251564.46,09-12-14,16-12-14,"1,239,157.37",01-01-01,EUR,0.8,EUR,0.81,"1,000,000","1,000,000"
73,Jordan,JOR73,ERF/3560/4776/7939/2015,2015,Government of Belgium,4,6,Belgium,BE,04-05-15,1659292.04,30-04-15,24-06-15,"1,677,852.35",01-01-01,EUR,0.92,EUR,0.89,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/5027/8318/2015,2015,Sida,20,22,Sweden,SE,19-11-15,1752745.97,23-11-15,01-12-15,"1,713,153.06",01-01-01,SEK,8.56,SEK,8.76,"15,000,000","15,000,368"
73,Jordan,JOR73,ERF/3560/5056/8358/2015,2015,Government of Netherlands,11,16,Netherlands,NL,03-12-15,3174603.17,03-12-15,02-12-15,"3,174,603.17",01-01-01,EUR,0.95,EUR,0.94,"3,000,000","3,000,000"
73,Jordan,JOR73,ERF/3560/4987/8267/2015,2015,Government of Belgium,4,6,Belgium,BE,20-11-15,4111842.11,20-11-15,19-01-16,"4,067,245.12",01-01-01,EUR,0.91,EUR,0.92,"3,750,000","3,750,000"
73,Jordan,JOR73,ERF/3560/4988/8272/2015,2016,Government of Belgium,4,6,Belgium,BE,20-11-15,4111842.11,20-11-15,22-04-16,"4,227,733.94",01-01-01,EUR,0.91,EUR,0.89,"3,750,000","3,750,000"
73,Jordan,JOR73,ERF/3560/5112/8471/2016,2016,Sida,20,22,Sweden,SE,16-03-16,1192890.37,16-03-16,18-03-16,"1,210,960.01",01-01-01,SEK,8.38,SEK,8.26,"10,000,000","10,000,108"
73,Jordan,JOR73,ERF/3560/5241/8803/2016,2016,Government of Netherlands,11,16,Netherlands,NL,16-06-16,1127395.72,16-06-16,15-07-16,"1,109,877.91",01-01-01,EUR,0.89,EUR,0.9,"1,000,000","1,000,000"
73,Jordan,JOR73,ERF/3560/5438/9160/2016,2016,IRISH AID,23,13,Ireland,IE,13-12-16,1592356.69,13-12-16,21-12-16,"1,592,356.69",01-01-01,EUR,0.94,EUR,0.94,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/4777/7943/2015,2016,Government of Belgium,4,6,Belgium,BE,04-05-15,1659292.04,30-04-15,22-04-16,"1,691,093.57",01-01-01,EUR,0.92,EUR,0.89,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/4713/8805/2016,2016,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,24-06-16,2857142.86,24-06-16,29-06-16,"2,857,142.86",01-01-01,GBP,0.7,GBP,0.7,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/5510/9345/2017,2017,Sida,20,22,Sweden,SE,10-02-17,1129433.02,10-02-17,17-02-17,"1,121,189.99",01-01-01,SEK,8.85,SEK,8.92,"10,000,000","9,999,893"
73,Jordan,JOR73,ERF/3560/5531/9378/2017,2017,Government of Belgium,4,6,Belgium,BE,10-07-17,1706484.64,10-07-17,13-10-17,"1,768,867.92",01-01-01,EUR,0.88,EUR,0.85,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/5557/9425/2017,2017,IRISH AID,23,13,Ireland,IE,08-03-17,1590668.08,08-03-17,20-03-17,"1,600,853.79",01-01-01,EUR,0.94,EUR,0.94,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/5700/9652/2017,2017,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,24-06-16,2857142.86,24-06-17,29-09-17,"2,587,322.12",01-01-01,GBP,0.78,GBP,0.77,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/5793/9788/2017,2017,Sida,20,22,Sweden,SE,20-10-17,614930.51,20-10-17,10-11-17,"596,391.00",01-01-01,SEK,8.13,SEK,8.38,"5,000,000","5,000,142"
73,Jordan,JOR73,ERF/3560/5845/9885/2017,2017,Government of Germany,7,11,Germany,DE,05-12-17,2369668.25,05-12-17,12-12-17,"2,369,668.25",01-01-01,EUR,0.84,EUR,0.84,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/5889/9989/2018,2018,Sida,20,22,Sweden,SE,01-02-18,2538071.07,01-02-18,07-02-18,"2,525,187.95",01-01-01,SEK,7.88,SEK,7.92,"20,000,000","19,999,489"
73,Jordan,JOR73,ERF/3560/6044/10293/2018,2018,IRISH AID,23,13,Ireland,IE,20-04-18,1851851.85,20-04-18,27-04-18,"1,851,851.85",01-01-01,EUR,0.81,EUR,0.81,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/6132/10459/2018,2018,Sida,20,22,Sweden,SE,09-07-18,778556.33,09-07-18,16-07-18,"789,509.04",01-01-01,SEK,8.99,SEK,8.87,"7,000,000","6,999,787"
73,Jordan,JOR73,ERF/3560/6258/10644/2018,2018,Government of Italy,9,14,Italy,IT,03-08-18,585480.09,01-10-18,03-08-18,"585,480.09",01-01-01,EUR,0.86,EUR,0.85,"500,000","500,000"
73,Jordan,JOR73,ERF/3560/6300/10703/2018,2018,Government of Germany,7,11,Germany,DE,03-12-18,2844141.07,03-12-18,10-12-18,"2,844,141.07",01-01-01,EUR,0.88,EUR,0.88,"2,500,000","2,500,000"
73,Jordan,JOR73,ERF/3560/5532/9385/2017,2018,Government of Belgium,4,6,Belgium,BE,10-07-17,1706484.64,10-07-17,18-04-18,"1,851,851.85",01-01-01,EUR,0.88,EUR,0.81,"1,500,000","1,500,000"
73,Jordan,JOR73,ERF/3560/6325/11064/2019,2019,Government of Belgium,4,6,Belgium,BE,03-07-19,1136363.64,03-07-19,19-07-19,"1,136,363.64",01-01-01,EUR,0.88,EUR,0.88,"1,000,000","1,000,000"
73,Jordan,JOR73,ERF/3560/6370/10796/2019,2019,Sida,20,22,Sweden,SE,21-02-19,1099989,21-02-19,01-03-19,"1,081,478.23",01-01-01,SEK,9.09,SEK,9.25,"10,000,000","10,000,429"
73,Jordan,JOR73,ERF/3560/6473/10986/2019,2019,IRISH AID,23,13,Ireland,IE,26-03-19,568828.21,26-03-19,02-04-19,"561,167.23",01-01-01,EUR,0.88,EUR,0.89,"500,000","500,000"
73,Jordan,JOR73,ERF/3560/6704/11395/2019,2019,Government of Germany,7,11,Germany,DE,28-11-19,2222222.22,28-11-19,10-12-19,"2,200,220.02",01-01-01,EUR,0.9,EUR,0.91,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/6751/11473/2019,2019,Government of Italy,9,14,Italy,IT,11-12-19,550055.01,10-12-19,19-12-19,"550,055.01",01-01-01,EUR,0.91,EUR,0.91,"500,000","500,000"
73,Jordan,JOR73,ERF/3560/6818/11616/2020,2020,Sida,20,22,Sweden,SE,28-02-20,1554565.24,28-02-20,09-03-20,"1,599,206.12",01-01-01,SEK,9.65,SEK,9.38,"15,000,000","15,000,553"
73,Jordan,JOR73,ERF/3560/6853/11666/2020,2020,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,30-09-20,97.5,27-02-20,30-09-20,97.5,01-01-01,USD,1,USD,1,98,98
73,Jordan,JOR73,ERF/3560/6956/11884/2020,2020,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,12-05-20,2484472.05,24-04-20,06-07-20,"2,472,187.89",01-01-01,GBP,0.8,GBP,0.81,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/6970/11910/2020,2020,Government of Cyprus,45,45,Cyprus,CY,12-05-20,12500,11-05-20,26-05-20,"12,500.00",01-01-01,EUR,0.92,EUR,0.92,"11,513","11,513"
73,Jordan,JOR73,ERF/3560/6995/11961/2020,2020,Government of Canada,119,7,Canada,CA,09-07-20,729927.01,26-05-20,20-07-20,"734,873.73",01-01-01,CAD,1.39,CAD,1.36,"1,000,000","1,000,163"
73,Jordan,JOR73,ERF/3560/7015/11981/2020,2020,Government of Germany,7,11,Germany,DE,27-05-20,2171552.66,12-05-20,09-06-20,"2,207,505.52",01-01-01,EUR,0.92,EUR,0.91,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/7078/12074/2020,2020,Government of Germany,7,11,Germany,DE,12-08-20,1176470.59,12-08-20,12-11-20,"1,169,590.64",01-01-01,EUR,0.85,EUR,0.85,"1,000,000","1,000,000"
73,Jordan,JOR73,ERF/3560/8382/13399/2020,2020,Government of Italy,9,14,Italy,IT,26-10-20,880281.69,26-10-20,16-12-20,"896,057.35",01-01-01,EUR,0.85,EUR,0.84,"750,000","750,000"
73,Jordan,JOR73,ERF/3560/6232/11455/2019,2020,Qatar,87,87,Qatar,QA,26-12-19,1000000,26-12-19,26-02-20,"1,000,000.00",01-01-01,USD,1,USD,1,"1,000,000","1,000,000"
73,Jordan,JOR73,ERF/3560/9545/14793/2021,2021,Government of Germany,7,11,Germany,DE,09-04-21,2344665.89,09-04-21,22-04-21,"2,344,665.89",01-01-01,EUR,0.85,EUR,0.85,"2,000,000","2,000,000"
73,Jordan,JOR73,ERF/3560/9973/15371/2021,2021,Qatar,87,87,Qatar,QA,13-12-21,500000,13-12-21,18-02-22,"499,995.00",01-01-01,USD,1,USD,1,"500,000","499,995"
73,Jordan,JOR73,ERF/3560/10007/15412/2021,2021,Government of Italy,9,14,Italy,IT,11-10-21,581395.35,11-10-21,09-11-21,"582,750.58",01-01-01,EUR,0.86,EUR,0.86,"500,000","500,000"
73,Jordan,JOR73,ERF/3560/10124/15558/2021,2021,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,30-12-21,149.56,02-12-21,30-12-21,149.56,01-01-01,USD,1,USD,1,150,150
73,Jordan,JOR73,ERF/3560/10411/16666/2022,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,28-10-22,92.35,31-03-22,28-10-22,92.35,01-01-01,USD,1,USD,1,92,92
73,Jordan,JOR73,ERF/3560/10530/16344/2022,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,17-06-22,655.93,17-05-22,17-06-22,655.93,01-01-01,USD,1,USD,1,656,656
71,Lebanon,LBN71,ERF/3604/4632/7764/2014,2014,Sida,20,22,Sweden,SE,16-12-14,662163.95,05-12-14,09-12-14,"660,796.39",01-01-01,SEK,7.4,SEK,7.57,"5,000,000","5,000,246"
71,Lebanon,LBN71,ERF/3604/4639/7726/2014,2014,India,56,56,India,IN,12-11-14,500000,27-10-14,05-11-14,"500,000.00",01-01-01,USD,1,USD,1,"500,000","500,000"
71,Lebanon,LBN71,ERF/3604/4643/7732/2014,2014,Government of Denmark,5,8,Denmark,DK,03-11-14,1016432.32,31-10-14,17-11-14,"1,004,049.67",01-01-01,DKK,5.86,DKK,5.98,"6,000,000","6,000,201"
71,Lebanon,LBN71,ERF/3604/4695/7776/2014,2014,Government of Germany,7,11,Germany,DE,11-12-14,2503128.91,09-12-14,16-12-14,"2,478,314.75",01-01-01,EUR,0.8,EUR,0.81,"2,000,000","2,000,000"
71,Lebanon,LBN71,ERF/3604/4776/7938/2015,2015,Government of Belgium,4,6,Belgium,BE,04-05-15,2212389.38,30-04-15,24-06-15,"2,237,136.47",01-01-01,EUR,0.92,EUR,0.89,"2,000,000","2,000,000"
71,Lebanon,LBN71,ERF/3604/5027/8319/2015,2015,Sida,20,22,Sweden,SE,19-11-15,1168497.31,23-11-15,01-12-15,"1,142,102.04",01-01-01,SEK,8.56,SEK,8.76,"10,000,000","10,000,245"
71,Lebanon,LBN71,ERF/3604/5048/8345/2015,2015,Government of Netherlands,11,16,Netherlands,NL,01-12-15,10317460.32,03-12-15,02-12-15,"10,317,460.32",01-01-01,EUR,0.95,EUR,0.94,"9,750,000","9,750,000"
71,Lebanon,LBN71,ERF/3604/5084/8389/2015,2015,Iceland,55,55,Iceland,IS,31-12-15,750000,31-12-15,14-01-16,"750,000.00",01-01-01,ISK,129.33,ISK,129.33,"96,997,500","96,997,500"
